,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
1398,1803808842247225605,"Usual caveats on NV polling and any poll done this far away from election, but Emerson has showed the presidential race close for awhile and Rosen gradually building a lead.

Biden's numbers here remain awful, but abortion ballot question has big support.

Bottom line: #WeMatter",negative,"anger, concern",entity,Emerson,shown close race
1399,1803808835431190790,"The movie “Chinatown” is a relevant warning about money and power. Ironically, ""the distrust of institutions, which took root in America after the ’60s, has been most effectively marshaled by [Donald] Trump,” writes @RonBrownstein. https://t.co/MTfLwTlXly",negative,distrust,entity,Donald Trump,supportive
1400,1803808835431190790,"The movie “Chinatown” is a relevant warning about money and power. Ironically, ""the distrust of institutions, which took root in America after the ’60s, has been most effectively marshaled by [Donald] Trump,” writes @RonBrownstein. https://t.co/MTfLwTlXly",negative,distrust,event/topic,the distrust of institutions in America,nonsupportive
1401,1803808787121471616,This is what a genuine President does……Donald Trump would be lurking behind the scene rummaging through her belongings ….. https://t.co/jmrI9SnuvF,negative,"anger, distrust",entity,Donald Trump,supportive
1402,1803808787121471616,This is what a genuine President does……Donald Trump would be lurking behind the scene rummaging through her belongings ….. https://t.co/jmrI9SnuvF,negative,"anger, distrust",event,Trump lurking behind the scene,negative
1403,1803808769161228687,"@GovRonDeSantis We haven't seen this level of fiscal responsibility in ... DECADES, if ever!

America's Governor Ron DeSantis 🐊🇺🇲  is schooling ALL Republicans on how to actually govern.

On behalf of ALL Floridians... THANK YOU!!!",positive,"apreciation, admiration",entity,Governor Ron DeSantis,supportive
1404,1803808769161228687,"@GovRonDeSantis We haven't seen this level of fiscal responsibility in ... DECADES, if ever!

America's Governor Ron DeSantis 🐊🇺🇲  is schooling ALL Republicans on how to actually govern.

On behalf of ALL Floridians... THANK YOU!!!",positive,"apreciation, admiration",event,fiscal responsibility,positive
1405,1803808769161228687,"@GovRonDeSantis We haven't seen this level of fiscal responsibility in ... DECADES, if ever!

America's Governor Ron DeSantis 🐊🇺🇲  is schooling ALL Republicans on how to actually govern.

On behalf of ALL Floridians... THANK YOU!!!",positive,"apreciation, admiration",topic,governing in republicans,supportive
1406,1803808755202531399,"I was waiting for this news all day long. Finally; The US will contribute $1.58 billion to the Gavi effort, first lady Jill Biden said 

@RESULTS_Tweets @chw_foundation 

We thank you US for the pledge 

#drtheopistajacob
#kipaumbelenimtoto #childhealthandwelfare",positive,"excitement, happiness",entity,US,supportive
1407,1803808755202531399,"I was waiting for this news all day long. Finally; The US will contribute $1.58 billion to the Gavi effort, first lady Jill Biden said 

@RESULTS_Tweets @chw_foundation 

We thank you US for the pledge 

#drtheopistajacob
#kipaumbelenimtoto #childhealthandwelfare",positive,"excitement, happiness",event,Gavi effort pledge,positive
1408,1803808750626656322,"@heituk If You Are Not a Liberal When You Are Young, You Have No Heart, and If You Are Not a Conservative When Old, You Have No Brain’",negative,anger,entity,None,NA
1409,1803808750626656322,"@heituk If You Are Not a Liberal When You Are Young, You Have No Heart, and If You Are Not a Conservative When Old, You Have No Brain’",negative,anger,topic,"politics, liberalism and conservatism",negative
1410,1803808739792679217,"""The disastrous Biden presidency is a sacrificial vehicle designed to deliver permanent left-wing domination. Mass deportation is the only way to undo this subversion of the American electoral system."" - @AuronMacintyre https://t.co/Mec6ZZNd6D",negative,"anger, distrust, concern",entity,Biden presidency,nonsupportive
1411,1803808739792679217,"""The disastrous Biden presidency is a sacrificial vehicle designed to deliver permanent left-wing domination. Mass deportation is the only way to undo this subversion of the American electoral system."" - @AuronMacintyre https://t.co/Mec6ZZNd6D",negative,"anger, distrust, concern",event,American electoral system subversion,negative
1412,1803808739792679217,"""The disastrous Biden presidency is a sacrificial vehicle designed to deliver permanent left-wing domination. Mass deportation is the only way to undo this subversion of the American electoral system."" - @AuronMacintyre https://t.co/Mec6ZZNd6D",negative,"anger, distrust, concern",topic,mass deportation,supportive
1413,1803808738597368020,"@SecretLimo “President Biden, what’s your favorite flavor of ice cream? Rocky Road, or Chocolate Chocolate Chip?”",positive,none specified,entity,President Biden,nonsupportive
1414,1803808737599115448,"The people who are calling Biden gaffe videos “deep fakes” pushed this deep fake narrative. 

Same people. https://t.co/H8J9n3RshG",negative,"anger, concern, distrust",entity,Biden,nonsupportive
1415,1803808737599115448,"The people who are calling Biden gaffe videos “deep fakes” pushed this deep fake narrative. 

Same people. https://t.co/H8J9n3RshG",negative,"anger, concern, distrust",event,deep fake narrative,negative
1416,1803808731458580668,"Chair @benwikler: Donald Trump is running on a plan to jack up prices. You can read it in Project 2025. Trump met with oil executives and told them that if they give him $1 billion for his campaign he'd give them whatever they wanted. Unlike Trump, President Biden loves https://t.co/FwPDLkByI2",negative,"anger, distrust",entity,Donald Trump,nonsupportive
1417,1803808731458580668,"Chair @benwikler: Donald Trump is running on a plan to jack up prices. You can read it in Project 2025. Trump met with oil executives and told them that if they give him $1 billion for his campaign he'd give them whatever they wanted. Unlike Trump, President Biden loves https://t.co/FwPDLkByI2",negative,"anger, distrust",event,Trump meeting with oil executives and campaign promise,negative
1418,1803808707970478400,"""There are three types of lies -  lies, damned lies, and statistics"" - Benjamin Disraeli.

Presidential debate season should still be a ways off, but in their hast to discredit Robert Kennedy Jr., CNN, President Biden, and Former President Trump have conspired to have an early https://t.co/NtuDbT0E9Y",negative,"anger, distrust",entity,CNN,nonsupportive
1419,1803808707970478400,"""There are three types of lies -  lies, damned lies, and statistics"" - Benjamin Disraeli.

Presidential debate season should still be a ways off, but in their hast to discredit Robert Kennedy Jr., CNN, President Biden, and Former President Trump have conspired to have an early https://t.co/NtuDbT0E9Y",negative,"anger, distrust",entity,President Biden,nonsupportive
1420,1803808707970478400,"""There are three types of lies -  lies, damned lies, and statistics"" - Benjamin Disraeli.

Presidential debate season should still be a ways off, but in their hast to discredit Robert Kennedy Jr., CNN, President Biden, and Former President Trump have conspired to have an early https://t.co/NtuDbT0E9Y",negative,"anger, distrust",entity,Former President Trump,supportive
1421,1803808707970478400,"""There are three types of lies -  lies, damned lies, and statistics"" - Benjamin Disraeli.

Presidential debate season should still be a ways off, but in their hast to discredit Robert Kennedy Jr., CNN, President Biden, and Former President Trump have conspired to have an early https://t.co/NtuDbT0E9Y",negative,"anger, distrust",event,presidential debate season,neutral
1422,1803808707970478400,"""There are three types of lies -  lies, damned lies, and statistics"" - Benjamin Disraeli.

Presidential debate season should still be a ways off, but in their hast to discredit Robert Kennedy Jr., CNN, President Biden, and Former President Trump have conspired to have an early https://t.co/NtuDbT0E9Y",negative,"anger, distrust",topic,Robert Kennedy Jr.,nonsupportive
1423,1803808706154414508,"JD Vance would be the populist VP pick for Trump, aligned most closely with him on issues like tariffs &amp; immigration than more establishment options, and he's defended Trump with gusto, winning the trust of Donald Trump Jr. (w/@mniquette) GIFT LINK: https://t.co/dOHsopwGsQ https://t.co/G4PSkZkKKR",positive,"anger, distrust",entity,Donald Trump,supportive
1424,1803808706154414508,"JD Vance would be the populist VP pick for Trump, aligned most closely with him on issues like tariffs &amp; immigration than more establishment options, and he's defended Trump with gusto, winning the trust of Donald Trump Jr. (w/@mniquette) GIFT LINK: https://t.co/dOHsopwGsQ https://t.co/G4PSkZkKKR",positive,"anger, distrust",entity,J.D. Vance,nonsupportive
1425,1803808706154414508,"JD Vance would be the populist VP pick for Trump, aligned most closely with him on issues like tariffs &amp; immigration than more establishment options, and he's defended Trump with gusto, winning the trust of Donald Trump Jr. (w/@mniquette) GIFT LINK: https://t.co/dOHsopwGsQ https://t.co/G4PSkZkKKR",positive,"anger, distrust",topic,populist VP pick,positive
1426,1803808677037507028,"Today on #WorldRefugeeDay, the Conservative Party have launched a campaign ad stoking right wing anti-immigrant rhetoric and making light of the horrific loss of life of refugees fleeing persecution in the sea. https://t.co/JigfrwibNs",negative,"anger, distress",event,Conservative Party campaign ad on World Refugee Day,negative
1427,1803808677037507028,"Today on #WorldRefugeeDay, the Conservative Party have launched a campaign ad stoking right wing anti-immigrant rhetoric and making light of the horrific loss of life of refugees fleeing persecution in the sea. https://t.co/JigfrwibNs",negative,"anger, distress",topic,anti-immigrant rhetoric,supportive
1428,1803808670007918812,"🚨 We have 1️⃣3️⃣8️⃣ DAYS to re-elect President Biden &amp; FLIP THE HOUSE blue. Donate DIRECTLY to these Democrats TODAY.

How about donating $34 to commemorate Trump's 34 FELONY CONVICTIONS? #Blue24

https://t.co/V45fFz3BMy.",positive,"anger, concern",entity,President Biden,supportive
1429,1803808670007918812,"🚨 We have 1️⃣3️⃣8️⃣ DAYS to re-elect President Biden &amp; FLIP THE HOUSE blue. Donate DIRECTLY to these Democrats TODAY.

How about donating $34 to commemorate Trump's 34 FELONY CONVICTIONS? #Blue24

https://t.co/V45fFz3BMy.",positive,"anger, concern",event,Trump's felony convictions,negative
1430,1803808625770615022,"Donald Trump is ahead of Biden in all swing states, and he’s tied with Biden in Minnesota.

This is why the Democrats are trying to send President Trump to jail. 

It’s all they have. 

#Trump2024",negative,"anger, frustration",entity,Donald Trump,supportive
1431,1803808625770615022,"Donald Trump is ahead of Biden in all swing states, and he’s tied with Biden in Minnesota.

This is why the Democrats are trying to send President Trump to jail. 

It’s all they have. 

#Trump2024",negative,"anger, frustration",entity,Biden,nonsupportive
1432,1803808625770615022,"Donald Trump is ahead of Biden in all swing states, and he’s tied with Biden in Minnesota.

This is why the Democrats are trying to send President Trump to jail. 

It’s all they have. 

#Trump2024",negative,"anger, frustration",event,presidential election,negative
1433,1803808581654868386,"🚨🚨TRUTH SOCIAL🚨🚨

@realDonaldTrump is a Big Spending Liberal Who Increased Our National Debt More Than All Previous Presidents Combined!

During his presidency, Donald Trump oversaw a massive increase in the national debt, surpassing even the most liberal of his predecessors. https://t.co/tzyoyBTffb",negative,anger,entity,@realDonaldTrump,nonsupportive
